r_index,g_r,
3867,0.36480062799044,0.0018240031399522
3868,0.34327839086836,0.0017163919543418
3869,0.325655194922041,0.00162827597461021
3870,0.352610876445438,0.00176305438222719
3871,0.37566582775843,0.00187832913879215
3872,0.433534519498947,0.00216767259749474
3873,0.379146889515383,0.00189573444757692
3874,0.38861834916185,0.00194309174580925
3875,0.398079985126794,0.00199039992563397
3876,0.384354644347279,0.0019217732217364
3877,0.378365143559361,0.0018918257177968
3878,0.403252794556256,0.00201626397278128
3879,0.435828520342063,0.00217914260171032
3880,0.368143164060704,0.00184071582030352
3881,0.414188519234452,0.00207094259617226
3882,0.388944153061757,0.00194472076530879
3883,0.429157868302891,0.00214578934151446
3884,0.326992305953715,0.00163496152976857
3885,0.446018683220534,0.00223009341610267
3886,0.438103199197624,0.00219051599598812
3887,0.426354764702626,0.00213177382351313
3888,0.431894119249214,0.00215947059624607
3889,0.435509179541354,0.00217754589770677
3890,0.352830418840847,0.00176415209420423
3891,0.435061700321431,0.00217530850160715
3892,0.411851176862905,0.00205925588431452
3893,0.467163163617618,0.00233581581808809
3894,0.468836936168829,0.00234418468084415
3895,0.49346058400358,0.0024673029200179
3896,0.445415953643023,0.00222707976821512
3897,0.464294204717762,0.00232147102358881
3898,0.423952463214826,0.00211976231607413
3899,0.433278662441665,0.00216639331220833
3900,0.475026792369107,0.00237513396184553
3901,0.406139969772982,0.00203069984886491
3902,0.47454008462199,0.00237270042310995
3903,0.470487396657921,0.0023524369832896
3904,0.466438797204459,0.00233219398602229
3905,0.454782853072532,0.00227391426536266
3906,0.4526481955687,0.0022632409778435
3907,0.473326582792494,0.00236663291396247
3908,0.467384628505254,0.00233692314252627
3909,0.527912493367142,0.00263956246683571
3910,0.561806472042396,0.00280903236021198
3911,0.495123425035297,0.00247561712517648
3912,0.466429564379776,0.00233214782189888
3913,0.46998142856554,0.0023499071428277
3914,0.524670800536042,0.00262335400268021
3915,0.543334383764083,0.00271667191882041
3916,0.531703887523836,0.00265851943761918
3917,0.540888600605908,0.00270444300302954
3918,0.523600317161617,0.00261800158580808
3919,0.544115393380874,0.00272057696690437
3920,0.543837889678448,0.00271918944839224
3921,0.537898508651192,0.00268949254325596
3922,0.552715524311301,0.0027635776215565
3923,0.554319289710986,0.00277159644855493
3924,0.57476614064997,0.00287383070324985
3925,0.519851319173292,0.00259925659586646
3926,0.536529636553851,0.00268264818276926
3927,0.549427701247748,0.00274713850623874
3928,0.560431922921597,0.00280215961460798
3929,0.586462371349238,0.00293231185674619
3930,0.573012915009214,0.00286506457504607
3931,0.5670881646336,0.002835440823168
3932,0.587444853750875,0.00293722426875437
3933,0.583394508381152,0.00291697254190576
3934,0.575598377300189,0.00287799188650095
3935,0.575305935604261,0.0028765296780213
3936,0.550664601680743,0.00275332300840371
3937,0.630883452061809,0.00315441726030904
3938,0.600625448933591,0.00300312724466796
3939,0.590969813422951,0.00295484906711475
3940,0.678522750879992,0.00339261375439996
3941,0.616525946818341,0.00308262973409171
3942,0.618080580182064,0.00309040290091032
3943,0.602836262527932,0.00301418131263966
3944,0.606261520980273,0.00303130760490136
3945,0.63392140154481,0.00316960700772405
3946,0.683915537430428,0.00341957768715214
3947,0.722683428829115,0.00361341714414557
3948,0.627373676104698,0.00313686838052349
3949,0.67357357053422,0.0033678678526711
3950,0.667653373988257,0.00333826686994129
3951,0.693338982540101,0.00346669491270051
3952,0.65397281216823,0.00326986406084115
3953,0.711207131593731,0.00355603565796865
3954,0.660735560751192,0.00330367780375596
3955,0.723473619896261,0.00361736809948131
3956,0.684171413836046,0.00342085706918023
3957,0.617111035271267,0.00308555517635633
3958,0.648287577440052,0.00324143788720026
3959,0.670175979125865,0.00335087989562932
3960,0.714246759519564,0.00357123379759782
3961,0.721284041469733,0.00360642020734867
3962,0.61370632305775,0.00306853161528875
3963,0.674366878315069,0.00337183439157535
3964,0.734966167195377,0.00367483083597689
3965,0.749361320764285,0.00374680660382142
3966,0.702863892881544,0.00351431946440772
3967,0.700665814041513,0.00350332907020756
3968,0.742700142364789,0.00371350071182395
3969,0.731274032749778,0.00365637016374889
3970,0.714336119621251,0.00357168059810625
3971,0.68085385887653,0.00340426929438265
3972,0.730170084184909,0.00365085042092455
3973,0.711419718340598,0.00355709859170299
3974,0.755158673164404,0.00377579336582202
3975,0.774979756574541,0.00387489878287271
3976,0.772754553237943,0.00386377276618971
3977,0.748516303777602,0.00374258151888801
3978,0.740805410641805,0.00370402705320902
3979,0.828405453983177,0.00414202726991589
3980,0.762043274106965,0.00381021637053483
3981,0.796447960357791,0.00398223980178896
3982,0.766768157272578,0.00383384078636289
3983,0.76272512771778,0.0038136256385889
3984,0.850094018288612,0.00425047009144306
3985,0.79667751377642,0.0039833875688821
3986,0.803583228391264,0.00401791614195632
3987,0.817783556089184,0.00408891778044592
3988,0.788181674289166,0.00394090837144583
3989,0.844317631382777,0.00422158815691389
3990,0.853007905903905,0.00426503952951953
3991,0.797927998147648,0.00398963999073824
3992,0.801170066905409,0.00400585033452705
3993,0.806228718476665,0.00403114359238333
3994,0.882223922805923,0.00441111961402962
3995,0.765423506662942,0.00382711753331471
3996,0.78866413567194,0.0039433206783597
3997,0.824595446264619,0.00412297723132309
3998,0.784244709043715,0.00392122354521857
3999,0.832843425436018,0.00416421712718009
4000,0.828800026235378,0.00414400013117689
4001,0.859201114927218,0.00429600557463609
4002,0.851524869779973,0.00425762434889986
4003,0.840234484700933,0.00420117242350467
4004,0.928502298368316,0.00464251149184158
4005,0.904521247963495,0.00452260623981748
4006,0.835360526383345,0.00417680263191673
4007,0.896389807316656,0.00448194903658328
4008,0.912199698693898,0.00456099849346949
4009,0.82147303129804,0.0041073651564902
4010,0.858958709452714,0.00429479354726357
4011,0.887388738401058,0.00443694369200529
4012,0.838272641176163,0.00419136320588081
4013,0.904523052492871,0.00452261526246436
4014,0.94729512811933,0.00473647564059665
4015,0.878421733935839,0.0043921086696792
4016,0.879783584687983,0.00439891792343991
4017,0.918907284082314,0.00459453642041157
4018,0.961586657120214,0.00480793328560107
4019,0.932364889048925,0.00466182444524463
4020,0.978586037428752,0.00489293018714376
4021,0.967331413611856,0.00483665706805928
4022,0.911243211519126,0.00455621605759563
4023,0.935890885445698,0.00467945442722849
4024,0.94438592250531,0.00472192961252655
4025,0.960036859129585,0.00480018429564792
4026,0.961350342401926,0.00480675171200963
4027,1.00918512150878,0.00504592560754391
4028,0.910319626859192,0.00455159813429596
4029,0.891992313910124,0.00445996156955062
4030,0.929069934507593,0.00464534967253796
4031,0.998254829235222,0.00499127414617611
4032,0.938858103185751,0.00469429051592875
4033,0.972289002181911,0.00486144501090955
4034,0.948626413632169,0.00474313206816085
4035,0.974890122187657,0.00487445061093828
4036,1.01359725658752,0.00506798628293762
4037,0.91872964733041,0.00459364823665205
4038,0.944968808523203,0.00472484404261601
4039,1.01387119443527,0.00506935597217636
4040,0.983146164483673,0.00491573082241836
4041,0.96311318196848,0.0048155659098424
4042,1.05499310470192,0.00527496552350958
4043,1.02784334602974,0.0051392167301487
4044,0.947490499463773,0.00473745249731887
4045,0.993131893267773,0.00496565946633887
4046,0.966052552485475,0.00483026276242737
4047,1.02049794521667,0.00510248972608336
4048,1.01468146499498,0.00507340732497492
4049,1.061969057162,0.00530984528581
4050,0.995989058133432,0.00497994529066716
4051,0.983120103736105,0.00491560051868053
4052,1.01444695701371,0.00507223478506854
4053,1.06164090155373,0.00530820450776867
4054,1.11408493341127,0.00557042466705636
4055,0.95824066200597,0.00479120331002985
4056,1.0424329353179,0.0052121646765895
4057,1.04191923177251,0.00520959615886253
4058,1.05550277293874,0.00527751386469371
4059,1.0091906394474,0.00504595319723702
4060,1.08262934757399,0.00541314673786993
4061,1.02227314738228,0.00511136573691138
4062,0.976045351223535,0.00488022675611768
4063,1.06872714307915,0.00534363571539577
4064,1.05941683784869,0.00529708418924343
4065,1.0834804370776,0.00541740218538802
4066,1.10225469603132,0.00551127348015659
4067,1.04732893337834,0.0052366446668917
4068,1.10117139909819,0.00550585699549096
4069,1.14094005965676,0.00570470029828378
4070,1.01775814451895,0.00508879072259477
4071,1.02776357416922,0.00513881787084612
4072,1.11825975872841,0.00559129879364204
4073,1.11946000850409,0.00559730004252043
4074,1.01925766813335,0.00509628834066676
4075,1.14282585316599,0.00571412926582996
4076,0.999045492571594,0.00499522746285797
4077,0.982844045369438,0.00491422022684719
4078,1.04168780358448,0.00520843901792239
4079,1.08303360613726,0.00541516803068628
4080,1.1191092807734,0.00559554640386699
4081,1.08371489561391,0.00541857447806955
4082,1.13716917870478,0.00568584589352389
4083,1.04436051177595,0.00522180255887975
4084,1.13605594413742,0.00568027972068709
4085,1.10072199368049,0.00550360996840243
4086,1.13320629700804,0.00566603148504022
4087,1.13438915486071,0.00567194577430355
4088,1.09910744018499,0.00549553720092493
4089,1.16625445539611,0.00583127227698056
4090,1.10670629071692,0.00553353145358459
4091,1.1564456921291,0.00578222846064552
4092,1.06403408604228,0.00532017043021138
4093,1.14145921044807,0.00570729605224033
4094,1.07165130131316,0.00535825650656579
4095,1.16457061376642,0.00582285306883212
4096,1.09827843507451,0.00549139217537253
4097,1.05798174169771,0.00528990870848857
4098,1.06610501486136,0.00533052507430678
4099,1.1173962925525,0.0055869814627625
4100,1.14101822098629,0.00570509110493145
4101,1.16116626787351,0.00580583133936753
4102,1.14852870540151,0.00574264352700757
4103,1.10315345273061,0.00551576726365305
4104,1.07505064875897,0.00537525324379487
4105,1.09346904738777,0.00546734523693883
4106,1.12735982249651,0.00563679911248253
4107,1.04079491957179,0.00520397459785895
4108,1.11594572574918,0.00557972862874592
4109,1.16524355349025,0.00582621776745126
4110,1.12688486151884,0.00563442430759422
4111,1.09886520235606,0.00549432601178031
4112,1.1172084926033,0.00558604246301649
4113,1.07721335206841,0.00538606676034203
4114,1.12469514163481,0.00562347570817403
4115,1.18069887263612,0.00590349436318062
4116,1.20239188626509,0.00601195943132546
4117,1.14188878661155,0.00570944393305774
4118,1.10540033769026,0.00552700168845131
4119,1.03645118146743,0.00518225590733714
4120,1.11971302405844,0.0055985651202922
4121,1.12429577224524,0.00562147886122622
4122,1.16132266471494,0.0058066133235747
4123,1.04126957921677,0.00520634789608385
4124,1.04076478243387,0.00520382391216937
4125,1.08459931849279,0.00542299659246393
4126,1.09770991873694,0.00548854959368468
4127,1.12614092412529,0.00563070462062646
4128,1.12729837905027,0.00563649189525136
4129,1.10122189130543,0.00550610945652713
4130,1.12280465482334,0.00561402327411669
4131,1.144366398586,0.00572183199293002
4132,1.09282550229119,0.00546412751145594
4133,1.1092843745419,0.00554642187270948
4134,1.10535204643805,0.00552676023219024
4135,1.11330315043531,0.00556651575217655
4136,1.10428355733041,0.00552141778665204
4137,1.11222723539746,0.00556113617698729
4138,1.16930793481219,0.00584653967406094
4139,1.17382461180046,0.0058691230590023
4140,1.15971365112773,0.00579856825563865
4141,1.19299764595496,0.00596498822977478
4142,1.17550802094582,0.00587754010472911
4143,1.17494075927188,0.00587470379635939
4144,1.1050942962663,0.00552547148133149
4145,1.12145058724328,0.00560725293621641
4146,1.09896428010476,0.00549482140052382
4147,1.155802780465,0.00577901390232499
4148,1.06417523602779,0.00532087618013897
4149,1.13783224808316,0.00568916124041579
4150,0.983961348894753,0.00491980674447376
4151,1.16199714202749,0.00580998571013745
4152,1.14797167193712,0.0057398583596856
4153,1.18611498158739,0.00593057490793693
4154,1.08128349914964,0.0054064174957482
4155,1.08916728211561,0.00544583641057807
4156,1.14408349867029,0.00572041749335143
4157,1.12506209146548,0.00562531045732739
4158,1.12787791071393,0.00563938955356963
4159,1.14914430494255,0.00574572152471276
4160,1.13014748730296,0.00565073743651482
4161,1.16312389408181,0.00581561947040907
4162,1.1290618509705,0.00564530925485251
4163,1.03475537796078,0.00517377688980391
4164,1.06940326449943,0.00534701632249717
4165,1.07390819299057,0.00536954096495286
4166,1.08175257730613,0.00540876288653064
4167,1.07120666894501,0.00535603334472504
4168,1.14919917837602,0.00574599589188011
4169,1.02176252720423,0.00510881263602117
4170,1.11805992669248,0.00559029963346239
4171,1.03746258673673,0.00518731293368363
4172,1.10031700520369,0.00550158502601845
4173,1.0464667001547,0.00523233350077348
4174,1.06595205990068,0.00532976029950342
4175,1.09041289526454,0.00545206447632271
4176,1.10819436492031,0.00554097182460154
4177,1.07772707485468,0.00538863537427342
4178,1.01570391584637,0.00507851957923185
4179,1.04014150985005,0.00520070754925026
4180,0.989820817508977,0.00494910408754489
4181,1.08894624394618,0.00544473121973091
4182,1.10501750740982,0.00552508753704908
4183,1.05142080167376,0.00525710400836879
4184,1.10727679008983,0.00553638395044914
4185,1.08686611788054,0.00543433058940268
4186,1.07972295047173,0.00539861475235863
4187,1.14541642705195,0.00572708213525974
4188,1.02575024084911,0.00512875120424556
4189,1.06164089873643,0.00530820449368217
4190,1.03634147207676,0.00518170736038378
4191,1.03089088713733,0.00515445443568667
4192,1.07663508851438,0.0053831754425719
4193,1.01505347504645,0.00507526737523227
4194,1.05416255773055,0.00527081278865276
4195,1.11137237206664,0.00555686186033319
4196,0.987232724521711,0.00493616362260855
4197,1.1350239150619,0.00567511957530949
4198,1.01757724008743,0.00508788620043713
4199,1.09444445020468,0.00547222225102339
4200,1.02647856644371,0.00513239283221854
4201,1.01119212438458,0.00505596062192292
4202,0.999206977562566,0.00499603488781283
4203,1.00694492787452,0.00503472463937258
4204,1.05736401461411,0.00528682007307054
4205,1.07327217551386,0.0053663608775693
4206,1.03339459154122,0.00516697295770609
4207,0.99027572958196,0.0049513786479098
4208,1.09468525872141,0.00547342629360706
4209,1.04994003662846,0.00524970018314231
4210,1.10183164223586,0.00550915821117929
4211,0.968758755300642,0.00484379377650321
4212,0.981384040193187,0.00490692020096594
4213,0.992362369395441,0.0049618118469772
4214,1.04745055312575,0.00523725276562875
4215,0.99142107244162,0.0049571053622081
4216,1.0513548540699,0.0052567742703495
4217,0.98558582033222,0.0049279291016611
4218,1.05362029156734,0.00526810145783672
4219,1.01073532951321,0.00505367664756605
4220,1.00373869451394,0.00501869347256968
4221,1.04398012414313,0.00521990062071564
4222,0.953951097535316,0.00476975548767658
4223,0.97953358482172,0.0048976679241086
4224,0.925400007450415,0.00462700003725208
4225,1.01762087337016,0.00508810436685079
4226,0.947272038310216,0.00473636019155108
4227,0.989049423628999,0.004945247118145
4228,1.03241047946121,0.00516205239730604
4229,0.931326191030822,0.00465663095515411
4230,0.974673324514258,0.00487336662257129
4231,1.00663248400449,0.00503316242002244
4232,0.960790754429653,0.00480395377214827
4233,0.906894939390767,0.00453447469695383
4234,0.93884051513691,0.00469420257568455
4235,0.980463385843179,0.0049023169292159
4236,0.978383467513065,0.00489191733756532
4237,0.943977409412327,0.00471988704706164
4238,0.822359299711132,0.00411179649855566
4239,0.907559821905783,0.00453779910952891
4240,0.894218969740661,0.0044710948487033
4241,0.919611060712264,0.00459805530356132
4242,0.896601346788114,0.00448300673394057
4243,0.841376565012931,0.00420688282506466
4244,0.945699960560407,0.00472849980280204
4245,0.930761728802085,0.00465380864401043
4246,0.925494796980783,0.00462747398490392
4247,0.868751170047107,0.00434375585023553
4248,0.892462917255418,0.00446231458627709
4249,0.88722113014764,0.0044361056507382
4250,0.899655990063476,0.00449827995031738
4251,0.961858017841615,0.00480929008920808
4252,0.890784961495333,0.00445392480747667
4253,0.911221636744576,0.00455610818372288
4254,0.865895115532276,0.00432947557766138
4255,0.944023303346066,0.00472011651673033
4256,0.866683689752186,0.00433341844876093
4257,0.810232876632194,0.00405116438316097
4258,0.872271897875674,0.00436135948937837
4259,0.841467224684664,0.00420733612342332
4260,0.892240205817792,0.00446120102908896
4261,0.880633833737208,0.00440316916868604
4262,0.885013220396072,0.00442506610198036
4263,0.895775392746267,0.00447887696373134
4264,0.82832342936859,0.00414161714684295
4265,0.843887645066944,0.00421943822533472
4266,0.857842678055443,0.00428921339027722
4267,0.825565616679547,0.00412782808339773
4268,0.802876757461277,0.00401438378730639
4269,0.87096807242901,0.00435484036214505
4270,0.846687500252223,0.00423343750126112
4271,0.792204880392375,0.00396102440196188
4272,0.76798370259621,0.00383991851298105
4273,0.807356480198825,0.00403678240099412
4274,0.822864223460817,0.00411432111730408
4275,0.763730864720398,0.00381865432360199
4276,0.806224275387474,0.00403112137693737
4277,0.802674775424724,0.00401337387712362
4278,0.794371787782497,0.00397185893891248
4279,0.744870849914737,0.00372435424957368
4280,0.765116088007186,0.00382558044003593
4281,0.774258874738528,0.00387129437369264
4282,0.713758103450924,0.00356879051725462
4283,0.688114946881383,0.00344057473440692
4284,0.751039218384337,0.00375519609192168
4285,0.742786810320491,0.00371393405160245
4286,0.7582369234223,0.0037911846171115
4287,0.71998914390971,0.00359994571954855
4288,0.744904443602247,0.00372452221801123
4289,0.735092498990847,0.00367546249495423
4290,0.718982752684184,0.00359491376342092
4291,0.707615884337504,0.00353807942168752
4292,0.78132290903102,0.0039066145451551
4293,0.779384523426079,0.0038969226171304
4294,0.678299649519184,0.00339149824759592
4295,0.717310116859593,0.00358655058429797
4296,0.731127137998561,0.00365563568999281
4297,0.697783678128875,0.00348891839064437
4298,0.702171651260329,0.00351085825630164
4299,0.708125590815303,0.00354062795407651
4300,0.696810592350945,0.00348405296175473
4301,0.683937373126295,0.00341968686563148
4302,0.627173872881627,0.00313586936440813
4303,0.695839540662107,0.00347919770331054
4304,0.714314045854672,0.00357157022927336
4305,0.703022053500275,0.00351511026750137
4306,0.674525209455228,0.00337262604727614
4307,0.635104665601703,0.00317552332800851
4308,0.664517772635428,0.00332258886317714
4309,0.617324074728584,0.00308662037364292
4310,0.70607859828916,0.0035303929914458
4311,0.647979477310212,0.00323989738655106
4312,0.683574499337828,0.00341787249668914
4313,0.59122064005704,0.0029561032002852
4314,0.628368064587381,0.0031418403229369
4315,0.64677895977771,0.00323389479888855
4316,0.657383822686244,0.00328691911343122
4317,0.597911087878194,0.00298955543939097
4318,0.610084958591736,0.00305042479295868
4319,0.636248063055554,0.00318124031527777
4320,0.595526237415667,0.00297763118707833
4321,0.610792483768211,0.00305396241884106
4322,0.622937621612218,0.00311468810806109
4323,0.617991298799664,0.00308995649399832
4324,0.633225795602542,0.00316612897801271
4325,0.648446141537587,0.00324223070768793
4326,0.64039350725352,0.0032019675362676
4327,0.66024596193631,0.00330122980968155
4328,0.601072989982599,0.00300536494991299
4329,0.593053181539378,0.00296526590769689
4330,0.554086179853527,0.00277043089926763
4331,0.572394546023829,0.00286197273011915
4332,0.538111811305933,0.00269055905652966
4333,0.607414835953603,0.00303707417976801
4334,0.53916027005626,0.0026958013502813
4335,0.558985679951645,0.00279492839975822
4336,0.538663119072957,0.00269331559536479
4337,0.553842159606373,0.00276921079803186
4338,0.565923101805175,0.00282961550902588
4339,0.537918680899892,0.00268959340449946
4340,0.536130273522128,0.00268065136761064
4341,0.506625352064253,0.00253312676032126
4342,0.531019042373089,0.00265509521186545
4343,0.521543724232379,0.0026077186211619
4344,0.490548306014374,0.00245274153007187
4345,0.534897365401822,0.00267448682700911
4346,0.525433168400242,0.00262716584200121
4347,0.551297517165717,0.00275648758582858
4348,0.508065654394641,0.0025403282719732
4349,0.527777154734161,0.00263888577367081
4350,0.479995128589677,0.00239997564294838
4351,0.499701307179497,0.00249850653589748
4352,0.513260841392404,0.00256630420696202
4353,0.554373395171561,0.00277186697585781
4354,0.485236657378269,0.00242618328689134
4355,0.459003684164557,0.00229501842082279
4356,0.535258513089912,0.00267629256544956
4357,0.489154648835866,0.00244577324417933
4358,0.455316286221124,0.00227658143110562
4359,0.520777316364188,0.00260388658182094
4360,0.483902368392703,0.00241951184196352
4361,0.474525685658355,0.00237262842829177
4362,0.466682654357219,0.00233341327178609
4363,0.481712878915384,0.00240856439457692
4364,0.487587025926224,0.00243793512963112
4365,0.470610568083955,0.00235305284041977
4366,0.449082664740064,0.00224541332370032
4367,0.432139275506808,0.00216069637753404
4368,0.444108843028332,0.00222054421514166
4369,0.433264039899008,0.00216632019949504
4370,0.487768868427568,0.00243884434213784
4371,0.470838585279626,0.00235419292639813
4372,0.405343268862767,0.00202671634431383
4373,0.429437075869979,0.0021471853793499
4374,0.465642829518421,0.0023282141475921
4375,0.426012509605885,0.00213006254802942
4376,0.439456167094824,0.00219728083547412
4377,0.418049998718929,0.00209024999359465
4378,0.445110766072897,0.00222555383036449
4379,0.375296158172328,0.00187648079086164
4380,0.396301251484502,0.00198150625742251
4381,0.449037241932077,0.00224518620966039
4382,0.405006983291674,0.00202503491645837
4383,0.413885422846804,0.00206942711423402
4384,0.404637619897028,0.00202318809948514
4385,0.360687677272466,0.00180343838636233
4386,0.35901479571118,0.0017950739785559
4387,0.387498962776927,0.00193749481388464
4388,0.403900407351595,0.00201950203675798
4389,0.379613946235329,0.00189806973117664
4390,0.358361001545498,0.00179180500772749
4391,0.364217963684604,0.00182108981842302
4392,0.389626077564215,0.00194813038782107
4393,0.381930437450612,0.00190965218725306
4394,0.39077452871609,0.00195387264358045
4395,0.324495771946077,0.00162247885973038
4396,0.360386877796064,0.00180193438898032
4397,0.351217434473961,0.00175608717236981
4398,0.366060240934945,0.00183030120467473
4399,0.361395173715912,0.00180697586857956
4400,0.338747704446835,0.00169373852223417
4401,0.337095612932197,0.00168547806466099
4402,0.302499497366097,0.00151249748683048
4403,0.357745301982701,0.00178872650991351
4404,0.365063707165939,0.00182531853582969
4405,0.321528987652074,0.00160764493826037
4406,0.334836332303051,0.00167418166151526
4407,0.337672681241043,0.00168836340620521
4408,0.313624336776391,0.00156812168388196
4409,0.294076083665383,0.00147038041832692
4410,0.282005999301298,0.00141002999650649
4411,0.332586421527842,0.00166293210763921
4412,0.324981992866504,0.00162490996433252
4413,0.271192321720004,0.00135596160860002
4414,0.308304304600137,0.00154152152300068
4415,0.285833915211151,0.00142916957605576
4416,0.30058494839379,0.00150292474196895
4417,0.309373115416488,0.00154686557708244
4418,0.319639995314096,0.00159819997657048
4419,0.353673953534917,0.00176836976767459
4420,0.291129155359741,0.0014556457767987
4421,0.302874946043696,0.00151437473021848
4422,0.267121770877455,0.00133560885438727
4423,0.269967702278539,0.00134983851139269
4424,0.277259040083301,0.0013862952004165
4425,0.277133767729728,0.00138566883864864
4426,0.271083263033824,0.00135541631516912
4427,0.260596214205428,0.00130298107102714
4428,0.261958542028405,0.00130979271014203
4429,0.282550821055483,0.00141275410527741
4430,0.255807493242316,0.00127903746621158
4431,0.255692069670974,0.00127846034835487
4432,0.273304589465498,0.00136652294732749
4433,0.280564605698471,0.00140282302849236
4434,0.249442307357208,0.00124721153678604
4435,0.284737647703928,0.00142368823851964
4436,0.266913399270862,0.00133456699635431
4437,0.228469252727924,0.00114234626363962
4438,0.237206313914658,0.00118603156957329
4439,0.229736138484393,0.00114868069242196
4440,0.245824737249221,0.00122912368624611
4441,0.238357359087133,0.00119178679543566
4442,0.248544831826999,0.001242724159135
4443,0.216092599074938,0.00108046299537469
4444,0.218934093155807,0.00109467046577903
4445,0.229116486336358,0.00114558243168179
4446,0.234885594618485,0.00117442797309243
4447,0.237714742370011,0.00118857371185005
4448,0.200940007668275,0.00100470003834137
4449,0.252161676820027,0.00126080838410014
4450,0.25204838391937,0.00126024191959685
4451,0.222640380451544,0.00111320190225772
4452,0.228396722210449,0.00114198361105224
4453,0.218050206275876,0.00109025103137938
4454,0.206250188787661,0.00103125094393831
4455,0.213468181435731,0.00106734090717866
4456,0.204603673253357,0.00102301836626678
4457,0.160687915033019,0.000803439575165097
4458,0.198579595861474,0.000992897979307369
4459,0.185355152211039,0.000926775761055196
4460,0.220284104326972,0.00110142052163486
4461,0.218727196250429,0.00109363598125215
4462,0.218629189218501,0.00109314594609251
4463,0.218531248044136,0.00109265624022068
4464,0.209696037761609,0.00104848018880804
4465,0.202324288409832,0.00101162144204916
4466,0.196414037169145,0.000982070185845727
4467,0.168695042174937,0.000843475210874685
4468,0.215135294267027,0.00107567647133514
4469,0.180167850718467,0.000900839253592333
4470,0.200419698977242,0.00100209849488621
4471,0.172748398748633,0.000863741993743164
4472,0.191534403590829,0.000957672017954146
4473,0.153739181501345,0.000768695907506725
4474,0.169617415422462,0.00084808707711231
4475,0.163745338973921,0.000818726694869604
4476,0.156430064926089,0.000782150324630445
4477,0.178076902059637,0.000890384510298186
4478,0.180891661148408,0.000904458305742039
4479,0.148988193923246,0.00074494096961623
4480,0.159042596077549,0.000795212980387743
4481,0.170533207938084,0.000852666039690422
4482,0.160345272445375,0.000801726362226877
4483,0.145834683946966,0.000729173419734829
4484,0.170305146167622,0.000851525730838112
4485,0.164458744956516,0.000822293724782582
4486,0.178805224772146,0.000894026123860732
4487,0.149898850212633,0.000749494251063165
4488,0.14983207268803,0.000749160363440149
4489,0.139684980367961,0.000698424901839803
4490,0.145380421106782,0.000726902105533908
4491,0.116540313635315,0.000582701568176576
4492,0.146689150465576,0.000733445752327879
4493,0.153811320385732,0.000769056601928661
4494,0.147995493562474,0.000739977467812368
4495,0.150802087300092,0.000754010436500458
4496,0.136379310048064,0.000681896550240319
4497,0.170757079373836,0.000853785396869182
4498,0.152035335832334,0.000760176679161672
4499,0.139064848035364,0.00069532424017682
4500,0.144735147064595,0.000723675735322977
4501,0.128914624203496,0.000644573121017481
4502,0.110244641638853,0.000551223208194265
4503,0.140249063779516,0.000701245318897581
4504,0.130173463600815,0.000650867318004073
4505,0.114387421693564,0.000571937108467818
4506,0.132916375888005,0.000664581879440023
4507,0.137143136327883,0.000685715681639413
4508,0.115663200944085,0.000578316004720423
4509,0.124175760282125,0.000620878801410627
4510,0.121267362040558,0.000606336810202791
4511,0.134047997470478,0.000670239987352388
4512,0.109756618149179,0.000548783090745895
4513,0.111132773252327,0.000555663866261633
4514,0.101114513875211,0.000505572569376055
4515,0.116728430113539,0.000583642150567696
4516,0.112408090132582,0.000562040450662912
4517,0.103824791058193,0.000519123955290963
4518,0.127946522223223,0.000639732611116115
4519,0.115100923482333,0.000575504617411666
4520,0.105107417243568,0.000525537086217842
4521,0.11783861656022,0.0005891930828011
4522,0.11352917197445,0.000567645859872249
4523,0.119152937179817,0.000595764685899087
4524,0.127607441482981,0.000638037207414904
4525,0.10487531525577,0.000524376576278848
4526,0.107662202989638,0.00053831101494819
4527,0.106198671971205,0.000530993359856024
4528,0.127382135958199,0.000636910679790994
4529,0.101860722249607,0.000509303611248036
4530,0.0989875498064333,0.000494937749032167
4531,0.0947034191941708,0.000473517095970854
4532,0.0777073162623123,0.000388536581311562
4533,0.0790852795790092,0.000395426397895046
4534,0.111517536587931,0.000557587682939657
4535,0.0959474594587266,0.000479737297293633
4536,0.10013627894602,0.000500681394730098
4537,0.0916336597953602,0.000458168298976801
4538,0.0972297981354547,0.000486148990677274
4539,0.0873274226265939,0.00043663711313297
4540,0.101367830442262,0.000506839152211308
4541,0.0985086662654809,0.000492543331327404
4542,0.0858054790318073,0.000429027395159036
4543,0.105452110686146,0.000527260553430731
4544,0.0969732552442313,0.000484866276221157
4545,0.0983353880821937,0.000491676940410969
4546,0.099696313401804,0.00049848156700902
4547,0.0982489203896651,0.000491244601948325
4548,0.0883851563747529,0.000441925781873765
4549,0.0995648890767685,0.000497824445383842
4550,0.0883074892815128,0.000441537446407564
4551,0.0882686941191993,0.000441343470595997
4552,0.0910308745011014,0.000455154372505507
4553,0.0979902005009149,0.000489951002504575
4554,0.0811562347649783,0.000405781173824892
4555,0.103498712607187,0.000517493563035936
4556,0.0782889788911472,0.000391444894455736
4557,0.108997520804592,0.000544987604022958
4558,0.0921882158429151,0.000460941079214576
4559,0.0991286797914646,0.000495643398957323
4560,0.0823384194264685,0.000411692097132343
4561,0.0920670086038973,0.000460335043019487
4562,0.0934210026301434,0.000467105013150717
4563,0.0864114070434578,0.000432057035217289
4564,0.0808010656734902,0.000404005328367451
